0.0,1.41421356,13.0,16.0,18.23606798,17.41421356,21.09901951,21.58703314,22.36067977,22.13594362,17.69180601,20.80865205,23.80865205,23.61552813,20.61552813,12.041594580000002,15.041594580000002,20.14061409,49.51973332,48.14130259,47.16990566,46.62287805,45.88027899,44.04159458,32.45580814,31.04159458,28.04159458,27.04159458,24.04159458,23.10385233,30.87069808,34.53983208,37.17089227,32.75667871,35.75667871,40.61552813,43.24294513,46.24294513,46.43606905,43.43606905,53.0,55.21795312,63.24294513,55.0,52.69724851,50.7740091,52.15361924,49.30962407,47.75981575,46.65124496,36.12099032,33.12099032,31.38470965,37.53520388,35.11409973,25.13594362,24.33105012,24.0,27.0,28.41421356,29.0,32.0,33.41421356,45.0
1.41421356,0.0,12.041594580000002,15.041594580000002,17.27766256,16.45580814,20.14061409,20.88061302,21.58703314,21.54065923,17.69180601,20.61552813,23.61552813,23.80865205,20.80865205,13.0,16.0,21.09901951,49.88404493,48.64516502,47.75981575,47.1971457,46.57252409,45.0,33.41421356,32.0,29.0,28.0,25.0,24.06225775,31.38470965,35.11409973,37.53520388,33.12099032,36.12099032,40.61552813,43.43606905,46.43606905,46.24294513,43.24294513,52.69724851,55.0,63.24294513,55.21795312,53.0,51.10772936,52.47856705,49.67393568,47.17267047,46.00940964,35.75667871,32.75667871,30.87069808,37.17089227,34.53983208,24.54065923,23.53720459,23.04159458,26.04159458,27.45580814,28.04159458,31.04159458,32.45580814,44.04159458
13.0,12.041594580000002,0.0,3.0,5.236067980000001,4.41421356,8.099019510000002,8.839018439999998,9.704699910000002,10.58582242,12.0,12.555096250000005,15.211193570000006,15.63068312,16.0,16.20937271,18.21320344,22.60429861,40.86271213,39.76723051,40.58578644,39.59714861,44.0,45.607017,34.65575384,33.24154028,30.241540280000002,29.241540280000002,26.241540280000002,24.99666878,28.0,32.0,31.63068312,27.39852949,30.39852949,31.683073250000003,35.68307325000001,36.71407602,36.71407602,34.40588203,41.254834,45.254834,54.40588203,48.33218389,44.33218389,42.24942136,43.33218389,40.13912526,35.13107589,34.17690496,24.63930587,22.627417,18.829103500000002,25.12929769,22.498237499999995,12.589871820000003,11.704699910000002,11.000000000000002,14.000000000000002,15.41421356,16.0,19.0,20.41421356,32.0
16.0,15.041594580000002,3.0,0.0,2.2360679800000014,1.4142135600000003,5.0990195100000015,6.602325269999994,6.912504600000002,8.602325269999994,12.36931688,11.767846370000001,14.767846370000001,16.0,16.36931688,19.20937271,21.21320344,25.60429861,43.86271213,42.76723051,43.58578644,42.59714861,44.36931688,46.4865572,35.85256428,34.43835072,31.706776759999997,30.83481743,28.2674306,27.99666878,28.36931688,32.36931688,32.0,27.76784637,30.76784637,30.520795019999998,34.520795019999994,36.13104515,35.0054425,32.69724851,39.27133685,43.27133685,52.69724851,47.16990566,45.15831053,43.70784313,44.91072573,43.13912526,32.13107589,31.38470965,22.655808719999996,20.643919849999996,16.643919849999996,22.462684799999998,19.947529269999997,10.348289709999996,8.912504600000002,8.000000000000002,11.000000000000002,12.41421356,13.000000000000002,16.0,17.41421356,29.0
18.23606798,17.27766256,5.236067980000001,2.2360679800000014,0.0,1.0,3.0,6.544003749999995,6.07106781,8.544003749999995,13.92838828,13.015621190000005,16.015621190000005,17.247774820000004,17.64131084,19.62358627,21.627417,26.01851217,44.27692569,43.18144407,44.0,43.01136217,45.6170917,48.10440326,37.64955542,36.23534186,33.23534186,32.23534186,29.23534186,28.41088234,29.617091700000003,33.6170917,33.247774820000004,29.015621190000005,32.015621190000005,30.78505426,34.785054259999995,36.54525871,35.13104515,32.64615789,39.64391985,43.17565184,52.64615789,47.4341649,45.57252409,44.12205669,45.32493929,43.55333882,31.756678710000003,29.96664813,22.98586649,20.54823484,17.0363064,22.64391985,19.85184426,10.60232527,7.810249679999998,6.08276253,9.08276253,10.48528137,11.08276253,14.08276253,15.49697609,27.08276253
17.41421356,16.45580814,4.41421356,1.4142135600000003,1.0,0.0,4.0,7.21110255,7.07106781,8.94427191,13.60147051,13.0,16.0,17.41421356,17.60147051,20.62358627,22.627417,27.01851217,45.27692569,44.18144407,45.0,44.01136217,45.60147051,47.75981575,37.1913012,35.77708764,33.12099032,32.24903099,29.68164416,29.41088234,29.60147051,33.60147051,33.41421356,29.0,32.0,31.38470965,35.11409973,37.54525871,36.13104515,33.13104515,40.64391985,43.61328349,53.04642605,47.75981575,46.57252409,45.12205669,46.32493929,44.55333882,32.75667871,30.87069808,23.98586649,20.98586649,18.0363064,23.64391985,20.64391985,11.60232527,8.60232527,7.07106781,10.07106781,11.48528137,12.07106781,15.07106781,16.48528137,28.07106781
21.09901951,20.14061409,8.099019510000002,5.0990195100000015,3.0,4.0,0.0,6.0,4.58578644,8.0,15.264337520000005,13.319362180000006,16.319362180000006,17.675592150000003,18.977260080000004,22.07926262,23.314591129999997,26.81099297,41.27692569,40.18144407,41.8505015,40.75148199,45.8505015,49.4403525,39.15013809,37.73592453,34.73592453,33.73592453,30.73592453,29.321710969999998,29.8505015,33.8505015,33.48118462,29.24903099,32.24903099,30.248809499999997,34.24880949999999,34.856325559999995,33.89792014,31.079982880000003,37.01561359,41.01561359,51.07998288,46.89792014,42.89792014,41.12205669,42.32493929,40.55333882,28.756678710000003,27.29468813,20.40008546,18.83095189,14.830951890000001,20.20696154,17.69180601,8.753711929999994,5.8309518900000015,3.162277660000001,6.162277660000001,7.485281369999999,8.16227766,11.16227766,12.57649122,24.16227766
21.58703314,20.88061302,8.839018439999998,6.602325269999994,6.544003749999995,7.21110255,6.0,0.0,1.4142135600000003,2.0,10.630145810000002,7.7703296100000045,10.770329610000005,12.126559580000002,13.892978150000001,21.056997110000005,22.29232562,25.788727460000004,38.06582314,36.97034152,37.78889745,36.80025962,39.90736339,43.89131993,34.51656442,33.10235086,30.10235086,29.10235086,27.442873830000003,27.558034980000002,23.90736339,27.90736339,27.53804651,23.305892880000002,26.305892880000002,24.248809499999997,28.248809499999997,30.33415616,28.9199426,26.102154140000003,33.4328173,36.66901158,46.10215414,40.89792014,39.36142154,37.91095414,39.11383674,37.34223627,26.29205745,25.88641861,16.77476394,14.041594580000002,10.825203850000001,16.4328173,13.88641861,4.39122272,3.4142135600000003,5.8309518900000015,7.770985060000001,9.09948386,9.18454317,12.18454317,13.59875673,24.75944862
22.36067977,21.58703314,9.704699910000002,6.912504600000002,6.07106781,7.07106781,4.58578644,1.4142135600000003,0.0,3.4142135600000003,12.041594580000002,9.184543170000005,12.184543170000005,13.540773140000002,15.304426920000001,22.471210670000005,23.70653918,27.202941020000004,38.205857879999996,37.110376259999995,37.92893219,36.940294359999996,41.32157695,45.30553349,35.92801319,34.51379963,31.51379963,30.51379963,28.857087390000004,28.972248540000002,25.32157695,29.32157695,28.95226007,24.720106440000002,27.720106440000002,25.663023059999997,29.663023059999997,30.4741909,29.55722498,27.24903099,33.57285204,37.36540216,47.24903099,42.3121337,39.50145628,38.05098888,39.25387148,37.48227101,25.685610900000004,24.47220505,16.91479868,15.0,11.0,16.57285204,14.041594580000002,4.70436986,2.0,4.416738330000001,6.359536290000001,7.68803509,7.770329609999999,10.77032961,12.18454317,23.34523506
22.13594362,21.54065923,10.58582242,8.602325269999994,8.544003749999995,8.94427191,8.0,2.0,3.4142135600000003,0.0,9.09948386,5.944271910000005,8.944271910000005,10.358485469999998,12.362316199999999,20.53720459,21.35061358,24.34312482,36.33265378,35.23717216,36.05572809,35.06709026,37.93252063,42.06526223,32.98590247,31.57168891,28.57168891,27.59834643,25.99727119,26.112432339999998,22.065262230000002,25.93252063,25.56320375,21.33105012,24.33105012,22.44043774,26.248809499999997,28.6009868,27.18677324,24.18677324,31.699647940000006,34.66901158,44.10215414,38.89792014,37.628252180000004,36.17778478,37.380667380000006,35.60906691,25.63201124,24.51530134,15.04159458,12.041594580000002,9.330038850000001,15.630233040000004,12.999172849999997,3.0,4.685873900000004,7.6689498799999996,9.301647010000003,10.630145810000002,10.63014581,13.63014581,15.04435937,25.13594362
