91.0,15.0
104.0,15.0
91.0,3.0
104.0,3.0
107.0,3.0
120.0,3.0
123.0,3.0
136.0,3.0
123.0,15.0
123.0,19.0
135.0,18.0
135.0,16.0
136.0,15.0
136.0,19.0
120.0,15.0
107.0,15.0
107.0,35.0
120.0,35.0
123.0,31.0
127.0,34.0
127.0,32.0
136.0,31.0
132.0,32.0
132.0,34.0
136.0,35.0
139.0,35.0
123.0,35.0
88.0,51.0
91.0,51.0
92.0,50.0
92.0,48.0
91.0,47.0
104.0,35.0
91.0,35.0
75.0,51.0
76.0,66.0
76.0,64.0
75.0,63.0
75.0,67.0
76.0,79.0
103.0,79.0
103.0,66.0
103.0,64.0
104.0,63.0
107.0,63.0
108.0,66.0
120.0,63.0
136.0,63.0
139.0,63.0
140.0,66.0
123.0,63.0
124.0,66.0
123.0,67.0
135.0,67.0
139.0,67.0
123.0,79.0
120.0,79.0
119.0,67.0
107.0,67.0
107.0,79.0
108.0,82.0
108.0,80.0
107.0,83.0
119.0,84.0
120.0,85.0
119.0,80.0
124.0,80.0
124.0,84.0
123.0,85.0
107.0,95.0
108.0,96.0
108.0,98.0
107.0,99.0
103.0,99.0
91.0,99.0
92.0,98.0
91.0,95.0
88.0,95.0
103.0,83.0
75.0,84.0
76.0,83.0
71.0,83.0
72.0,84.0
87.0,96.0
87.0,99.0
53.0,94.0
53.0,96.0
53.0,99.0
51.0,100.0
50.0,100.0
49.0,99.0
37.0,105.0
37.0,104.0
39.0,101.0
38.0,100.0
39.0,99.0
40.0,100.0
43.0,100.0
54.0,92.0
56.0,90.0
57.0,89.0
61.0,88.0
62.0,87.0
63.0,85.0
64.0,84.0
65.0,83.0
33.0,99.0
26.0,103.0
21.0,103.0
15.0,102.0
9.0,101.0
9.0,99.0
14.0,99.0
17.0,98.0
17.0,97.0
123.0,175.0
136.0,175.0
139.0,175.0
107.0,175.0
120.0,175.0
91.0,175.0
104.0,175.0
91.0,159.0
88.0,159.0
92.0,160.0
92.0,162.0
91.0,163.0
75.0,159.0
11.0,112.0
9.0,112.0
9.0,110.0
14.0,109.0
20.0,108.0
21.0,107.0
26.0,107.0
27.0,108.0
36.0,107.0
37.0,111.0
38.0,110.0
39.0,111.0
39.0,109.0
40.0,110.0
43.0,110.0
49.0,111.0
54.0,119.0
55.0,120.0
57.0,121.0
58.0,122.0
59.0,122.0
60.0,122.0
61.0,123.0
64.0,126.0
65.0,127.0
62.0,124.0
53.0,116.0
53.0,114.0
53.0,111.0
87.0,115.0
87.0,112.0
88.0,111.0
91.0,111.0
104.0,111.0
103.0,112.0
103.0,115.0
92.0,112.0
91.0,115.0
103.0,127.0
71.0,127.0
76.0,127.0
75.0,132.0
76.0,131.0
75.0,143.0
76.0,144.0
76.0,146.0
75.0,147.0
104.0,147.0
103.0,144.0
103.0,146.0
103.0,131.0
107.0,131.0
119.0,131.0
120.0,143.0
107.0,143.0
108.0,144.0
107.0,147.0
120.0,147.0
119.0,144.0
124.0,144.0
123.0,147.0
139.0,147.0
136.0,147.0
135.0,144.0
140.0,144.0
139.0,143.0
136.0,143.0
123.0,143.0
123.0,131.0
123.0,125.0
124.0,126.0
124.0,130.0
120.0,125.0
119.0,126.0
108.0,130.0
108.0,128.0
107.0,127.0
107.0,115.0
109.0,114.0
108.0,112.0
109.0,113.0
107.0,111.0
168.0,127.0
171.0,127.0
172.0,128.0
167.0,128.0
151.0,126.0
152.0,125.0
155.0,125.0
156.0,126.0
151.0,131.0
156.0,131.0
152.0,143.0
155.0,147.0
152.0,147.0
151.0,144.0
156.0,146.0
156.0,144.0
167.0,131.0
168.0,132.0
171.0,132.0
172.0,131.0
183.0,131.0
184.0,132.0
187.0,132.0
188.0,131.0
187.0,143.0
184.0,143.0
183.0,144.0
183.0,146.0
184.0,147.0
200.0,143.0
199.0,131.0
200.0,132.0
204.0,127.0
210.0,127.0
199.0,127.0
188.0,127.0
183.0,127.0
226.0,111.0
222.0,111.0
222.0,114.0
222.0,116.0
218.0,121.0
213.0,123.0
214.0,122.0
211.0,126.0
220.0,120.0
221.0,118.0
232.0,111.0
233.0,108.0
235.0,108.0
251.0,111.0
248.0,111.0
251.0,115.0
263.0,114.0
263.0,112.0
264.0,111.0
264.0,115.0
264.0,127.0
263.0,130.0
263.0,128.0
251.0,127.0
251.0,131.0
251.0,143.0
264.0,131.0
267.0,131.0
280.0,131.0
280.0,143.0
279.0,144.0
279.0,146.0
280.0,147.0
251.0,147.0
248.0,147.0
235.0,147.0
232.0,147.0
219.0,147.0
219.0,159.0
219.0,163.0
219.0,175.0
219.0,179.0
248.0,159.0
251.0,159.0
247.0,160.0
247.0,162.0
248.0,163.0
267.0,159.0
264.0,159.0
280.0,159.0
280.0,179.0
267.0,179.0
264.0,179.0
248.0,175.0
247.0,176.0
248.0,179.0
247.0,178.0
251.0,179.0
280.0,191.0
279.0,192.0
279.0,194.0
280.0,195.0
280.0,207.0
267.0,207.0
264.0,207.0
251.0,207.0
248.0,207.0
235.0,207.0
232.0,191.0
235.0,191.0
235.0,195.0
219.0,191.0
184.0,159.0
168.0,175.0
168.0,163.0
171.0,159.0
168.0,159.0
167.0,160.0
167.0,162.0
155.0,175.0
152.0,175.0
264.0,95.0
264.0,99.0
248.0,99.0
251.0,99.0
251.0,95.0
263.0,98.0
263.0,96.0
251.0,83.0
263.0,82.0
263.0,80.0
264.0,83.0
280.0,79.0
267.0,79.0
264.0,79.0
280.0,67.0
279.0,66.0
279.0,64.0
280.0,63.0
251.0,79.0
248.0,79.0
235.0,79.0
235.0,67.0
235.0,63.0
211.0,84.0
212.0,85.0
213.0,87.0
214.0,88.0
219.0,90.0
218.0,89.0
221.0,91.0
233.0,103.0
235.0,103.0
232.0,99.0
222.0,99.0
226.0,99.0
222.0,94.0
222.0,96.0
210.0,83.0
203.0,84.0
204.0,83.0
199.0,83.0
200.0,84.0
188.0,83.0
187.0,84.0
183.0,83.0
184.0,84.0
182.0,82.0
151.0,80.0
151.0,84.0
152.0,85.0
155.0,85.0
156.0,84.0
167.0,83.0
171.0,83.0
172.0,82.0
174.0,82.0
172.0,79.0
167.0,79.0
156.0,79.0
152.0,79.0
151.0,67.0
156.0,66.0
156.0,64.0
155.0,63.0
152.0,63.0
183.0,66.0
183.0,64.0
184.0,63.0
184.0,67.0
183.0,79.0
188.0,79.0
187.0,67.0
200.0,67.0
199.0,79.0
184.0,51.0
168.0,51.0
171.0,51.0
167.0,50.0
167.0,48.0
168.0,47.0
155.0,35.0
152.0,35.0
168.0,35.0
235.0,51.0
251.0,35.0
251.0,47.0
248.0,51.0
251.0,51.0
280.0,51.0
279.0,50.0
279.0,48.0
280.0,47.0
280.0,35.0
264.0,35.0
267.0,35.0
123.0,159.0
124.0,160.0
124.0,162.0
123.0,163.0
120.0,163.0
119.0,162.0
119.0,160.0
120.0,159.0
171.0,67.0
168.0,67.0
171.0,63.0
168.0,63.0
167.0,64.0
167.0,66.0
172.0,64.0
172.0,66.0
168.0,111.0
167.0,112.0
174.0,114.0
172.0,114.0
171.0,115.0
167.0,115.0
188.0,114.0
188.0,112.0
187.0,115.0
183.0,115.0
182.0,114.0
184.0,111.0
187.0,111.0
183.0,96.0
184.0,95.0
187.0,95.0
188.0,98.0
188.0,96.0
186.0,100.0
185.0,100.0
187.0,99.0
183.0,99.0
167.0,99.0
172.0,96.0
171.0,95.0
168.0,95.0
167.0,96.0
166.0,98.0
166.0,97.0
139.0,79.0
136.0,79.0
135.0,80.0
140.0,80.0
140.0,84.0
139.0,85.0
136.0,85.0
135.0,84.0
87.0,146.0
87.0,144.0
92.0,146.0
92.0,144.0
91.0,147.0
88.0,147.0
91.0,143.0
88.0,143.0
123.0,47.0
124.0,48.0
124.0,50.0
123.0,51.0
120.0,51.0
119.0,48.0
119.0,50.0
120.0,47.0
155.0,51.0
156.0,50.0
156.0,48.0
151.0,48.0
151.0,50.0
152.0,51.0
152.0,47.0
155.0,47.0
135.0,131.0
139.0,131.0
140.0,130.0
135.0,126.0
136.0,125.0
140.0,126.0
139.0,125.0
152.0,163.0
155.0,163.0
156.0,162.0
156.0,160.0
155.0,159.0
152.0,159.0
151.0,160.0
151.0,162.0
107.0,159.0
108.0,160.0
108.0,162.0
107.0,163.0
104.0,163.0
103.0,162.0
103.0,160.0
104.0,159.0
168.0,147.0
171.0,147.0
167.0,146.0
167.0,144.0
172.0,144.0
172.0,146.0
171.0,143.0
168.0,143.0
107.0,47.0
108.0,50.0
108.0,48.0
107.0,51.0
104.0,51.0
103.0,48.0
103.0,50.0
104.0,47.0
139.0,47.0
136.0,47.0
135.0,50.0
135.0,48.0
140.0,48.0
140.0,50.0
139.0,51.0
136.0,51.0
87.0,64.0
87.0,66.0
88.0,67.0
91.0,67.0
92.0,66.0
92.0,64.0
91.0,63.0
88.0,63.0
92.0,127.0
87.0,127.0
87.0,131.0
88.0,132.0
91.0,132.0
92.0,131.0
87.0,79.0
92.0,79.0
88.0,84.0
92.0,83.0
91.0,84.0
87.0,83.0
136.0,163.0
139.0,163.0
140.0,162.0
140.0,160.0
139.0,159.0
136.0,159.0
135.0,160.0
135.0,162.0
37.0,99.0
35.0,99.0
35.0,100.0
