182.0,217.0
179.0,216.0
177.0,215.0
176.0,214.0
183.0,211.0
181.0,210.0
178.0,209.0
176.0,208.0
172.0,212.0
173.0,207.0
171.0,211.0
174.0,213.0
162.0,208.0
166.0,210.0
167.0,205.0
165.0,203.0
166.0,204.0
164.0,202.0
162.0,201.0
161.0,200.0
160.0,204.0
161.0,206.0
159.0,203.0
156.0,200.0
157.0,201.0
158.0,202.0
159.0,199.0
158.0,198.0
157.0,197.0
154.0,199.0
152.0,198.0
155.0,194.0
156.0,195.0
171.0,206.0
153.0,188.0
152.0,187.0
154.0,192.0
154.0,193.0
141.0,192.0
139.0,189.0
137.0,188.0
140.0,190.0
139.0,181.0
144.0,182.0
146.0,183.0
147.0,184.0
149.0,185.0
151.0,186.0
138.0,180.0
136.0,178.0
137.0,179.0
131.0,175.0
133.0,176.0
135.0,177.0
129.0,174.0
127.0,173.0
124.0,172.0
120.0,170.0
121.0,171.0
123.0,180.0
122.0,179.0
120.0,178.0
127.0,184.0
125.0,183.0
124.0,181.0
131.0,186.0
128.0,185.0
135.0,187.0
143.0,196.0
142.0,194.0
149.0,197.0
145.0,197.0
144.0,197.0
58.0,183.0
60.0,183.0
70.0,177.0
71.0,176.0
65.0,178.0
64.0,179.0
57.0,180.0
57.0,177.0
62.0,175.0
65.0,174.0
66.0,173.0
67.0,171.0
68.0,170.0
70.0,169.0
71.0,168.0
78.0,172.0
76.0,173.0
73.0,174.0
72.0,175.0
85.0,171.0
89.0,171.0
91.0,172.0
99.0,173.0
119.0,177.0
107.0,177.0
106.0,176.0
105.0,175.0
111.0,177.0
104.0,174.0
113.0,168.0
118.0,169.0
109.0,167.0
106.0,167.0
105.0,167.0
100.0,164.0
101.0,165.0
102.0,166.0
95.0,164.0
81.0,165.0
83.0,164.0
85.0,164.0
79.0,166.0
74.0,167.0
195.0,123.0
197.0,128.0
198.0,129.0
196.0,125.0
199.0,120.0
200.0,132.0
201.0,133.0
202.0,134.0
207.0,142.0
206.0,141.0
205.0,139.0
204.0,137.0
203.0,136.0
199.0,130.0
205.0,166.0
204.0,167.0
206.0,165.0
207.0,164.0
209.0,163.0
210.0,161.0
208.0,149.0
209.0,151.0
210.0,154.0
207.0,148.0
207.0,145.0
219.0,144.0
218.0,147.0
218.0,153.0
217.0,158.0
218.0,157.0
217.0,161.0
219.0,167.0
218.0,165.0
219.0,142.0
218.0,141.0
217.0,138.0
217.0,126.0
218.0,123.0
219.0,121.0
220.0,119.0
222.0,118.0
223.0,117.0
225.0,201.0
224.0,202.0
223.0,203.0
216.0,201.0
217.0,199.0
224.0,196.0
225.0,197.0
224.0,177.0
224.0,172.0
221.0,169.0
220.0,168.0
217.0,177.0
217.0,181.0
217.0,184.0
208.0,176.0
209.0,175.0
215.0,176.0
214.0,175.0
212.0,174.0
211.0,174.0
202.0,170.0
201.0,172.0
201.0,175.0
202.0,176.0
204.0,177.0
195.0,206.0
196.0,205.0
198.0,204.0
199.0,202.0
214.0,202.0
212.0,203.0
214.0,205.0
210.0,205.0
211.0,205.0
210.0,203.0
208.0,206.0
207.0,202.0
205.0,201.0
203.0,209.0
200.0,211.0
202.0,210.0
204.0,208.0
206.0,207.0
192.0,217.0
193.0,216.0
194.0,215.0
197.0,214.0
199.0,213.0
194.0,207.0
193.0,208.0
188.0,210.0
191.0,209.0
185.0,211.0
186.0,218.0
187.0,218.0
292.0,101.0
294.0,99.0
295.0,98.0
293.0,100.0
291.0,102.0
287.0,103.0
282.0,103.0
281.0,102.0
280.0,101.0
280.0,95.0
282.0,94.0
285.0,93.0
287.0,92.0
288.0,91.0
298.0,94.0
299.0,92.0
300.0,91.0
297.0,96.0
296.0,97.0
310.0,86.0
308.0,86.0
309.0,87.0
301.0,89.0
296.0,87.0
302.0,87.0
303.0,86.0
297.0,84.0
306.0,79.0
307.0,81.0
308.0,82.0
309.0,83.0
310.0,84.0
305.0,78.0
304.0,77.0
300.0,70.0
298.0,67.0
299.0,69.0
301.0,72.0
302.0,73.0
303.0,75.0
296.0,76.0
297.0,77.0
295.0,75.0
292.0,72.0
293.0,73.0
294.0,74.0
289.0,69.0
290.0,70.0
291.0,71.0
287.0,68.0
286.0,67.0
285.0,66.0
295.0,89.0
292.0,90.0
258.0,101.0
261.0,102.0
262.0,102.0
277.0,96.0
273.0,97.0
275.0,101.0
274.0,102.0
270.0,98.0
269.0,99.0
268.0,100.0
267.0,101.0
269.0,108.0
269.0,109.0
271.0,107.0
273.0,106.0
262.0,110.0
257.0,108.0
259.0,108.0
235.0,112.0
232.0,113.0
234.0,108.0
235.0,107.0
237.0,105.0
236.0,106.0
240.0,104.0
242.0,104.0
240.0,109.0
245.0,109.0
245.0,101.0
239.0,103.0
238.0,103.0
231.0,109.0
229.0,110.0
227.0,111.0
229.0,114.0
227.0,115.0
225.0,116.0
223.0,112.0
219.0,112.0
212.0,114.0
210.0,115.0
213.0,113.0
214.0,112.0
207.0,116.0
245.0,52.0
242.0,51.0
239.0,44.0
238.0,42.0
237.0,41.0
236.0,40.0
232.0,49.0
238.0,51.0
237.0,52.0
235.0,52.0
234.0,51.0
233.0,50.0
229.0,47.0
230.0,48.0
228.0,46.0
221.0,46.0
216.0,49.0
217.0,48.0
219.0,47.0
201.0,40.0
201.0,41.0
203.0,42.0
207.0,42.0
202.0,43.0
205.0,48.0
207.0,47.0
208.0,49.0
211.0,50.0
214.0,50.0
208.0,46.0
208.0,44.0
202.0,29.0
203.0,27.0
201.0,38.0
201.0,37.0
207.0,16.0
206.0,17.0
205.0,18.0
204.0,19.0
211.0,16.0
208.0,15.0
210.0,15.0
215.0,16.0
218.0,17.0
217.0,16.0
219.0,18.0
220.0,19.0
221.0,20.0
223.0,26.0
223.0,24.0
223.0,22.0
222.0,21.0
230.0,37.0
229.0,36.0
228.0,34.0
227.0,33.0
224.0,27.0
226.0,28.0
232.0,38.0
234.0,39.0
267.0,39.0
265.0,39.0
252.0,44.0
255.0,44.0
254.0,43.0
261.0,44.0
259.0,45.0
256.0,45.0
248.0,53.0
249.0,54.0
251.0,55.0
253.0,56.0
261.0,57.0
266.0,58.0
272.0,59.0
279.0,62.0
278.0,61.0
276.0,60.0
269.0,40.0
272.0,41.0
275.0,42.0
277.0,43.0
280.0,44.0
282.0,45.0
283.0,46.0
286.0,51.0
285.0,49.0
287.0,53.0
280.0,63.0
281.0,64.0
283.0,64.0
285.0,64.0
290.0,59.0
291.0,60.0
295.0,64.0
294.0,63.0
293.0,62.0
292.0,61.0
289.0,58.0
288.0,57.0
296.0,65.0
207.0,20.0
206.0,20.0
206.0,21.0
207.0,21.0
218.0,43.0
219.0,44.0
219.0,46.0
218.0,47.0
215.0,47.0
215.0,43.0
212.0,19.0
212.0,20.0
211.0,20.0
211.0,19.0
214.0,19.0
214.0,18.0
216.0,18.0
216.0,19.0
