0.00000000,1.41421356,13.00000000,16.00000000,18.23606798,17.41421356,21.09901951,21.58703314,22.36067977,22.13594362,17.69180601,20.80865205,23.80865205,23.61552813,20.61552813,12.04159458,15.04159458,20.14061409,49.51973332,48.14130259,47.16990566,46.62287805,45.88027899,44.04159458,32.45580814,31.04159458,28.04159458,27.04159458,24.04159458,23.10385233,30.87069808,34.53983208,37.17089227,32.75667871,35.75667871,40.61552813,43.24294513,46.24294513,46.43606905,43.43606905,53.00000000,55.21795312,63.24294513,55.00000000,52.69724851,50.77400910,52.15361924,49.30962407,47.75981575,46.65124496,36.12099032,33.12099032,31.38470965,37.53520388,35.11409973,25.13594362,24.33105012,24.00000000,27.00000000,28.41421356,29.00000000,32.00000000,33.41421356,45.00000000
1.41421356,0.00000000,12.04159458,15.04159458,16.95883205,16.00000000,19.87931692,20.17281958,20.94646621,20.72173006,16.61552813,20.61552813,22.62741700,22.62741700,20.61552813,13.00000000,16.00000000,20.87689437,48.10551976,46.72708903,45.75569210,45.20866449,44.46606543,45.00000000,32.95840542,32.00000000,29.00000000,28.00000000,25.00000000,23.58578644,29.45648452,33.12561852,35.75667871,31.34246515,34.34246515,39.24294513,43.24294513,45.55113912,45.55113912,43.24294513,51.58578644,53.80373956,63.24294513,53.58578644,51.28303495,49.35979554,50.73940568,47.89541051,46.34560219,45.23703140,34.70677676,31.70677676,29.97049609,36.12099032,33.69988617,23.72173006,22.91683656,23.04159458,26.04159458,27.00000000,28.04159458,31.04159458,32.00000000,44.04159458
13.00000000,12.04159458,0.00000000,3.00000000,5.23606798,4.41421356,8.09901951,8.58703314,9.36067977,10.30372789,11.43100202,11.77846503,13.79035390,13.84225665,15.14392458,13.67314821,16.60701700,21.48391137,36.51973332,35.14130259,34.16990566,33.62287805,33.60701700,45.60701700,33.56542242,32.60701700,29.60701700,28.60701700,25.60701700,24.19280344,25.60701700,28.63645425,26.39764429,22.15685104,24.98343073,30.40588203,34.40588203,36.71407602,36.71407602,34.40588203,40.00000000,42.40588203,54.40588203,42.40588203,39.69724851,37.77400910,39.15361924,36.30962407,34.75981575,33.65124496,23.53518395,22.15685104,18.38470965,24.53520388,22.11409973,12.13594362,11.33105012,11.00000000,14.00000000,15.41421356,16.00000000,19.00000000,20.41421356,32.00000000
16.00000000,15.04159458,3.00000000,0.00000000,2.23606798,1.41421356,5.09901951,6.59509437,6.36067977,8.59509437,12.31054222,10.36556688,13.36556688,14.72179685,16.02346478,16.67314821,17.48655720,22.36345157,33.51973332,32.14130259,31.16990566,30.62287805,34.48655720,46.48655720,34.44496262,33.48655720,30.48655720,29.48655720,26.48655720,25.07234364,26.48655720,29.51599445,27.27718449,22.86297093,25.86297093,28.69724851,32.69724851,35.00544250,35.00544250,32.69724851,37.00000000,40.69724851,52.69724851,40.69724851,36.69724851,34.77400910,36.15361924,33.30962407,31.75981575,30.65124496,21.82655043,20.44821752,16.44821752,21.53520388,19.11409973,10.15258738,8.33105012,8.00000000,11.00000000,12.41421356,13.00000000,16.00000000,17.41421356,29.00000000
18.23606798,16.95883205,5.23606798,2.23606798,0.00000000,0.98830528,2.92048487,6.54400375,5.39712690,8.54400375,13.92838828,11.98341294,14.98341294,16.33964291,17.64131084,18.59038568,19.40379467,23.98129763,31.28366534,29.90523461,32.10440326,31.07501689,36.10440326,48.10440326,36.06280868,35.10440326,32.10440326,31.10440326,28.10440326,26.69018970,28.10440326,31.13384051,28.89503055,24.48081699,27.48081699,28.64615789,32.64615789,34.95435188,34.95435188,32.64615789,36.64615789,40.64615789,52.64615789,40.64615789,36.64615789,34.61840151,35.64615789,31.61840151,29.52374777,28.41517698,21.77545981,20.39712690,16.39712690,21.26144824,18.47014291,10.10149676,7.39712690,6.08276253,9.08276253,10.17814558,11.08276253,14.08276253,15.17814558,27.08276253
17.41421356,16.00000000,4.41421356,1.41421356,0.98830528,0.00000000,3.90879015,6.94427191,5.79739506,8.94427191,13.58380077,11.63882543,14.63882543,15.99505540,17.29672333,17.60208040,18.75981575,23.63671012,32.10551976,30.72708903,31.75981575,30.73042938,35.75981575,47.75981575,35.71822117,34.75981575,31.75981575,30.75981575,27.75981575,26.34560219,27.75981575,30.78925300,28.55044304,24.13622948,27.13622948,29.04642605,33.04642605,35.35462004,35.35462004,33.04642605,37.04642605,41.04642605,53.04642605,41.04642605,37.04642605,35.01866967,36.04642605,32.01866967,30.34560219,29.23703140,22.17572797,20.79739506,16.79739506,21.66171640,18.87041107,10.50176492,7.79739506,7.07106781,10.07106781,11.00000000,12.07106781,15.07106781,16.02947323,28.07106781
21.09901951,19.87931692,8.09901951,5.09901951,2.92048487,3.90879015,0.00000000,5.54903257,4.13481901,7.37509027,15.26433752,13.31936218,16.31936218,17.67559215,18.97726008,21.51087055,22.32427954,25.31724687,28.42071381,29.41096613,33.44035250,32.41096613,37.44035250,49.44035250,37.39875792,36.44035250,33.44035250,32.44035250,29.44035250,28.02613894,29.44035250,32.46978975,30.23097979,25.81676623,28.81676623,27.07998288,31.07998288,33.38817687,33.38817687,31.07998288,35.07998288,39.07998288,51.07998288,39.07998288,35.07998288,33.05222650,34.07998288,30.05222650,26.66079624,25.55222545,20.20928480,18.83095189,14.83095189,19.69527323,16.90396790,8.53532175,5.83095189,3.16227766,6.16227766,7.31519405,8.16227766,11.16227766,12.31519405,24.16227766
21.58703314,20.17281958,8.58703314,6.59509437,6.54400375,6.94427191,5.54903257,0.00000000,1.41421356,2.00000000,9.71530495,7.77032961,10.77032961,12.12655958,13.42822751,20.91369959,21.72710858,24.68090388,27.93270018,26.55426945,27.89131993,26.86193356,31.89131993,43.89131993,31.84972535,30.89131993,27.89131993,26.89131993,25.36154170,25.82579090,23.89131993,26.92075718,24.68194722,20.26773366,23.26773366,22.10215414,26.10215414,28.41034813,28.41034813,26.10215414,31.41296686,34.10215414,46.10215414,34.10215414,31.11021537,29.18697596,30.56658610,27.72259093,26.17278261,25.06421182,15.23145606,13.85312315,9.85312315,15.94817074,13.52706659,3.55749301,3.38189029,5.83095189,7.29049500,8.61899380,8.75944862,11.75944862,12.71785404,24.75944862
22.36067977,20.94646621,9.36067977,6.36067977,5.39712690,5.79739506,4.13481901,1.41421356,0.00000000,3.24027126,11.12951851,9.18454317,12.18454317,13.54077314,14.84244107,22.32791315,23.14132214,26.09511744,27.15905355,25.90379593,29.30553349,28.27614712,33.30553349,45.30553349,33.26393891,32.30553349,29.30553349,28.30553349,26.77575526,27.24000446,25.30553349,28.33497074,26.09616078,21.68194722,24.68194722,23.24903099,27.24903099,29.55722498,29.55722498,27.24903099,31.24903099,35.24903099,47.24903099,35.24903099,31.24903099,29.22127461,30.24903099,26.94894430,25.39913598,24.29056519,16.37833291,15.00000000,11.00000000,15.86432134,13.07301601,4.70436986,2.00000000,4.41673833,5.87628144,7.20478024,7.34523506,10.34523506,11.30364048,23.34523506
22.13594362,20.72173006,10.30372789,8.59509437,8.54400375,8.94427191,7.37509027,2.00000000,3.24027126,0.00000000,9.04007136,5.94427191,8.94427191,10.30050188,11.60216981,20.53720459,21.35061358,24.30440888,27.38378970,26.00535897,27.01767562,25.63806548,30.06526223,42.06526223,30.08180715,29.06526223,27.01767562,26.48769438,24.98504670,25.44929590,22.06526223,25.09469948,22.85588952,18.44167596,21.44167596,20.10215414,24.10215414,26.41034813,26.41034813,24.10215414,30.86405638,33.08200950,44.10215414,32.86405638,30.56130489,28.63806548,30.01767562,27.17368045,25.62387213,24.51530134,13.98504670,11.85312315,9.24876603,15.39926026,12.97815611,3.00000000,4.50077959,7.65700959,9.11655270,10.44505150,10.08835701,12.13594362,13.15248854,25.13594362
